,Laptop_ID,Company,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price,Weight IN KG
761,761,Dell,Ultrabook,12.5,Full HD 1920x1080,Intel Core i7 7600U 2.8GHz,16GB,256GB SSD,IntelHDGraphics620,Windows 10,1.18,99047.52,1.18
762,762,Google,Ultrabook,12.3,Touchscreen 2400x1600,Intel Core i5 7Y57 1.2GHz,8GB,256GB SSD,IntelHDGraphics615,Chrome OS,1.1,83063.52,1.1
763,763,Asus,Ultrabook,13.3,IPS Panel Quad HD+ 3200x1800,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,IntelHDGraphics620,Windows 10,1.2,60153.12,1.2
764,764,Dell,Notebook,13.3,1366x768,Intel Core i3 6006U 2GHz,4GB,500GB HDD,IntelHDGraphics520,Windows 10,1.65,45234.72,1.65
765,765,Acer,Notebook,13.3,1366x768,Intel Core i5 6200U 2.3GHz,4GB,128GB SSD,IntelHDGraphics520,Windows 10,1.6,34898.4,1.6
766,766,Asus,Notebook,17.3,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4GB,1TB HDD,NvidiaGeForce920MX,Windows 10,2.8,25059.7152,2.8
767,767,Dell,Gaming,15.6,IPS Panel Touchscreen / 4K Ultra HD 3840x2160,Intel Core i7 6700HQ 2.6GHz,16GB,128GB SSD +  1TB HDD,NvidiaGeForceGTX960M,Windows 10,2.72,58554.72,2.72
768,768,Samsung,Ultrabook,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,IntelHDGraphics620,Windows 10,1.31,85194.72,1.31
769,769,Acer,Notebook,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4GB,1TB HDD,IntelHDGraphics505,Linux,2.1,15877.44,2.1
770,770,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16GB,?,AMDRadeonR7M445,Windows 10,2.3,62938.0656,2.3
771,771,Samsung,2 in 1 Convertible,15,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,16GB,256GB SSD,AMDRadeon540,Windows 10,1.71,95850.72,1.71
772,772,Toshiba,Notebook,14,IPS Panel 1366x768,Intel Core i5 6200U 2.3GHz,4GB,128GB SSD,IntelHDGraphics520,Windows 10,1.75,54345.6,1.75
773,773,Dell,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,1TB HDD,NvidiaGeForceGTX1050,Windows 10,2.62,58554.72,2.62
774,,,,,,,,,,,,,
775,775,Asus,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,12GB,2TB HDD,NvidiaGeForce940MX,Windows 10,2.3,44701.92,2.3
776,776,Lenovo,Notebook,15.6,4K Ultra HD 3840x2160,Intel Core i7 6820HQ 2.7GHz,16GB,512GB SSD,NvidiaQuadroM2000M,Windows 7,2.5,126273.6,2.5
777,777,Acer,Notebook,14,IPS Panel Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,4GB,128GB SSD,IntelHDGraphics620,Windows 10,1.8,33886.08,1.8
778,778,Razer,Gaming,14,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16GB,512GB SSD,NvidiaGeForceGTX1060,Windows 10,1.95,154458.72,1.95
779,779,Asus,Notebook,15.6,1920x1080,Intel Pentium Dual Core N4200 1.1GHz,8GB,128GB SSD,IntelHDGraphics505,Windows 10,2.0,31003.632,2.0
780,780,Dell,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,32GB,1TB SSD +  1TB HDD,NvidiaGeForceGTX1070M,Windows 10,4.42,191211.264,4.42
781,781,Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16GB,256GB SSD +  1TB HDD,NvidiaGeForceGTX1070,Windows 10,4.3,125208.0,4.3
782,782,Toshiba,Ultrabook,14,IPS Panel Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,16GB,512GB SSD,NvidiaGeForce930M,Windows 10,1.47,93985.92,1.47
783,783,Lenovo,Notebook,15.6,1366x768,Intel Celeron Quad Core N3710 1.6GHz,8GB,1TB HDD,IntelHDGraphics405,No OS,2.2,17529.12,2.2
784,784,Lenovo,Ultrabook,14,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16GB,512GB SSD,IntelHDGraphics620,Windows 10,1.7,122490.72,1.7
785,785,MSI,Gaming,14,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD +  1TB HDD,NvidiaGeForceGTX1060,Windows 10,1.6,100752.48,1.6
786,786,MSI,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,128GB SSD +  1TB HDD,NvidiaGeForceGTX1050,Windows 10,2.2,58021.92,2.2
787,787,Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,4GB,1TB HDD,NvidiaGeForceGTX1050,Windows 10,2.4,53226.72,2.4
788,788,Acer,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD +  1TB HDD,NvidiaGeForceGTX1060,Windows 10,4.2,122490.72,4.2
789,789,Dell,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,256GB SSD,NvidiaGeForceGTX1050,Windows 10,2.62,52480.8,2.62
790,790,Asus,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD +  1TB HDD,NvidiaGeForceGTX1060,Windows 10,2.24,71341.92,2.24
791,791,Vero,Notebook,14,1920x1080,Intel Celeron Dual Core N3350 1.1GHz,4GB,32GB Flash Storage,IntelHDGraphics500,Windows 10,1.22,10810.512,1.22
792,792,Lenovo,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,512GB SSD,IntelHDGraphics620,Windows 10,1.37,104961.6,1.37
793,793,Lenovo,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,AMDRadeonR7M460,Windows 10,2.08,51095.52,2.08
794,794,Apple,Ultrabook,12,IPS Panel Retina Display 2304x1440,Intel Core M 1.2GHz,8GB,512GB Flash Storage,IntelHDGraphics5300,Mac OS X,0.92,62071.2,0.92
795,795,Lenovo,2 in 1 Convertible,14,IPS Panel Touchscreen 2560x1440,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,IntelHDGraphics620,Windows 10,1.42,124142.4,1.42
796,796,Asus,Notebook,14,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4GB,32GB Flash Storage,IntelHDGraphics500,Windows 10,1.63,15930.72,1.63
797,797,Dell,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8GB,128GB SSD,IntelHDGraphics620,Windows 10,1.95,43156.8,1.95
798,798,Lenovo,2 in 1 Convertible,13.9,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,IntelHDGraphics620,Windows 10,1.38,71874.72,1.38
799,799,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,8GB,256GB SSD,AMDRadeonR5M420X,Windows 10,2.0,39373.92,2.0
800,800,HP,Workstation,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,256GB SSD,NvidiaQuadroM2200,Windows 10,3.14,110017.872,3.14
801,801,Asus,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,IntelHDGraphics620,Windows 10,2.37,58554.72,2.37
802,802,Dell,Ultrabook,13.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,IntelHDGraphics620,Windows 10,1.29,79866.72,1.29
803,803,Dell,Notebook,15.6,4K Ultra HD / Touchscreen 3840x2160,Intel Core i5 7300HQ 2.5GHz,8GB,256GB SSD,NvidiaGeForceGTX1050,Windows 10,2.06,93186.72,2.06
804,804,Dell,Netbook,11.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4GB,128GB SSD,IntelHDGraphics505,Windows 10,1.63,39640.32,1.63
805,805,HP,Netbook,12.5,1366x768,Intel Core i5 7300U 2.6GHz,8GB,256GB SSD,IntelHDGraphics620,Windows 10,1.26,74005.92,1.26
806,806,Toshiba,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,IntelHDGraphics520,Windows 10,2.1,41558.4,2.1
807,807,HP,Notebook,15.6,1366x768,AMD A12-Series 9700P 2.5GHz,8GB,2TB HDD,AMDRadeonR7Graphics,Windows 10,2.04,33513.12,2.04
808,808,Dell,Gaming,15.6,4K Ultra HD 3840x2160,Intel Core i7 7700HQ 2.8GHz,16GB,512GB SSD,NvidiaGeForceGTX1050Ti,Windows 10,2.62,89457.12,2.62
809,809,Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4GB,1TB HDD,NvidiaGeForce920M,Windows 10,2.4,32447.52,2.4
810,810,HP,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,12GB,1TB HDD,AMDRadeonRX580,Windows 10,3.74,93186.72,3.74
811,811,MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16GB,512GB SSD +  1TB HDD,NvidiaGeForceGTX1070,Windows 10,2.9,128671.2,2.9
812,812,Samsung,Ultrabook,13.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,IntelHDGraphics620,Windows 10,0.81,79866.72,0.81
813,813,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,NvidiaGeForceGT940MX,Windows 10,1.98,51202.08,1.98
814,814,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,AMDRadeonR5M420,Windows 10,2.18,42081.0768,2.18
815,815,Lenovo,Ultrabook,14,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,IntelHDGraphics620,Windows 10,1.32,99047.52,1.32
816,816,Razer,Ultrabook,12.5,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7500U 2.5GHz,16GB,512GB SSD,IntelHDGraphics620,Windows 10,1.29,95850.72,1.29
817,817,HP,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4GB,16GB Flash Storage,IntelHDGraphics400,Chrome OS,1.23,20512.8,1.23
818,818,Dell,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16GB,128GB SSD +  1TB HDD,NvidiaGeForceGTX1060,Windows 10,4.36,133467.4656,4.36
819,819,Dell,Notebook,14,1366x768,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,IntelHDGraphics520,Windows 10,1.76,40226.4,1.76
820,820,Lenovo,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4GB,500GB HDD,IntelHDGraphics520,Windows 10,2.1,26101.872,2.1
821,821,Toshiba,Ultrabook,14,1366x768,Intel Core i5 7200U 2.5GHz,4GB,128GB SSD,IntelHDGraphics620,Windows 10,1.25,58075.2,1.25
822,822,Lenovo,Ultrabook,14,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,512GB SSD,IntelHDGraphics620,Windows 10,1.13,133146.72,1.13
823,823,MSI,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,256GB SSD,NvidiaGeForceGTX1050,Windows 10,2.4,63882.72,2.4
824,824,Lenovo,Ultrabook,14,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB Flash Storage,IntelHDGraphics620,Windows 10,1.13,99900.0,1.13
825,825,Toshiba,Notebook,14,1366x768,Intel Pentium Dual Core 4405U 2.1GHz,4GB,128GB SSD,IntelHDGraphics510,Windows 10,1.75,26586.72,1.75
826,826,Asus,2 in 1 Convertible,13.3,Touchscreen / Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,IntelHDGraphics620,Windows 10,1.1,72354.24,1.1
827,827,Dell,Notebook,14,1366x768,Intel Core i3 6006U 2GHz,4GB,500GB HDD,IntelHDGraphics520,Windows 10,1.76,31168.8,1.76
828,828,Acer,Netbook,11.6,IPS Panel 1366x768,Intel Celeron Dual Core N3060 1.6GHz,4GB,32GB Flash Storage,IntelHDGraphics400,Chrome OS,1.35,18914.4,1.35
829,829,Acer,Notebook,14,IPS Panel Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,8GB,128GB SSD,IntelHDGraphics620,Windows 10,1.5,32980.32,1.5
830,830,Razer,Gaming,17.3,4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7820HK 2.9GHz,32GB,512GB SSD,NvidiaGeForceGTX1080,Windows 10,3.49,292986.72,3.49
831,831,Lenovo,Ultrabook,14,IPS Panel Quad HD+ 2560x1440,Intel Core i7 6600U 2.6GHz,16GB,512GB SSD,IntelHDGraphics520,Windows 10,1.1,111834.72,1.1
832,832,Asus,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4GB,1TB HDD,NvidiaGeForce920,Linux,2.1,27652.32,2.1
833,833,Lenovo,Notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,IntelHDGraphics520,Windows 10,1.7,63190.08,1.7
834,834,Lenovo,Notebook,14,IPS Panel Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,8GB,256GB SSD,IntelHDGraphics620,Windows 10,1.32,87912.0,1.32
835,835,Dell,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD +  1TB HDD,NvidiaGeForceGTX1070,Windows 10,3.21,147832.2864,3.21
836,836,Asus,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD +  1TB HDD,NvidiaGeForceGTX1070,Windows 10,2.9,128884.32,2.9
837,837,Toshiba,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,4GB,500GB HDD,IntelHDGraphics620,Windows 10,2.0,35644.32,2.0
838,838,Lenovo,Notebook,14,1366x768,Intel Celeron Quad Core N3160 1.6GHz,4GB,16GB Flash Storage,IntelHDGraphics400,Chrome OS,1.5,17316.0,1.5
839,839,Asus,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,128GB HDD,IntelHDGraphics620,Windows 10,2.3,31435.2,2.3
840,840,Asus,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16GB,512GB SSD +  1TB HDD,NvidiaGeForceGTX1060,Windows 10,2.73,95850.72,2.73
841,841,Dell,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,32GB,512GB SSD +  1TB HDD,NvidiaGeForceGTX1070,Windows 10,4.42,163723.5792,4.42
842,842,HP,Notebook,17.3,1600x900,Intel Core i5 7200U 2.5GHz,8GB,1TB HDD,NvidiaGeForce930MX,Windows 10,2.63,48484.8,2.63
843,843,Dell,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8GB,128GB SSD,IntelHDGraphics620,Windows 10,2.18,38041.3872,2.18
844,844,HP,Ultrabook,14,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8GB,512GB SSD,IntelHDGraphics520,Windows 7,1.54,99633.6,1.54
845,845,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,4GB,256GB SSD,AMDRadeonR5M420,Windows 10,2.18,39373.92,2.18
846,846,HP,2 in 1 Convertible,11.6,Touchscreen 1366x768,Intel Celeron Dual Core N3350 1.1GHz,4GB,32GB Flash Storage,IntelHDGraphics500,Chrome OS,1.4,32767.2,1.4
847,847,Asus,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,512GB SSD,NvidiaGeForce940M,Windows 10,1.45,54665.28,1.45
848,848,HP,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,IntelHDGraphics620,Windows 10,1.28,121318.56,1.28
849,849,HP,Ultrabook,14,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8GB,512GB SSD,IntelHDGraphics520,Windows 10,1.54,78215.04,1.54
850,850,HP,Notebook,15.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4GB,128GB SSD,IntelHDGraphics400,No OS,1.86,15930.72,1.86
851,851,Asus,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16GB,128GB SSD +  1TB HDD,NvidiaGeForceGTX1060,Windows 10,2.1,101178.72,2.1
852,852,Dell,Notebook,17.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,AMDRadeonR7M445,Linux,2.83,46087.2,2.83
853,853,Lenovo,Ultrabook,14,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,256GB SSD,NvidiaGeForceGT940MX,Windows 10,1.96,101391.84,1.96
854,854,Asus,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,NvidiaGeForceGTX930MX,Windows 10,2.3,41931.36,2.3
855,855,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,128GB SSD,IntelHDGraphics620,Windows 10,1.9,50349.6,1.9
856,856,Asus,Notebook,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4GB,1TB HDD,IntelHDGraphics505,Windows 10,2.0,23922.72,2.0
857,857,HP,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 7600U 2.8GHz,8GB,256GB SSD,IntelHDGraphics620,Windows 10,1.28,136343.52,1.28
858,858,Dell,Notebook,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,1TB HDD,IntelHDGraphics520,Windows 10,1.62,34578.72,1.62
859,859,Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2.0GHz,4GB,1TB HDD,IntelHDGraphics520,No OS,2.2,24988.32,2.2
860,860,Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,1TB HDD,IntelHDGraphics620,Windows 10,2.3,45323.1648,2.3
861,861,HP,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,8GB,256GB SSD,AMDRadeonR7M465,Windows 10,1.84,71874.72,1.84
862,862,Toshiba,Notebook,13.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4GB,128GB SSD,IntelHDGraphics620,Windows 10,1.05,68464.8,1.05
863,863,Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,1TB HDD,NvidiaGeForceGTX1050,No OS,2.5,54185.76,2.5
864,864,Dell,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7660U 2.5GHz,16GB,512GB SSD,IntelIrisPlusGraphics640,Windows 10,1.29,119347.2,1.29
865,865,HP,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,IntelHDGraphics520,Windows 10,2.07,48484.8,2.07
866,866,Toshiba,Ultrabook,13.3,1366x768,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,IntelHDGraphics520,Windows 10,1.2,58341.6,1.2
867,867,Lenovo,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,IntelHDGraphics620,Windows 10,1.37,103896.0,1.37
868,868,Acer,Notebook,14,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,IntelHDGraphics620,Windows 10,1.56,48058.56,1.56
869,869,Dell,Workstation,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,1TB HDD,NvidiaQuadroM620,Windows 10,2.23,94731.84,2.23
870,870,Lenovo,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,IntelHDGraphics620,Windows 10,2.38,56210.4,2.38
871,871,Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4GB,1TB HDD,AMDRadeonR5M430,No OS,2.2,25521.12,2.2
872,872,Toshiba,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,IntelHDGraphics620,Windows 10,2.0,73952.64,2.0
873,873,Lenovo,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,4GB,180GB SSD,IntelHDGraphics620,Windows 10,1.44,39160.8,1.44
874,874,Samsung,Ultrabook,15,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16GB,256GB SSD,NvidiaGeForce940MX,Windows 10,1.23,98514.72,1.23
875,875,Dell,Ultrabook,12.5,Full HD 1920x1080,Intel Core i7 7600U 2.8GHz,8GB,256GB SSD,IntelHDGraphics620,Windows 10,1.6,90043.2,1.6
876,876,Asus,Notebook,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4GB,1TB HDD,IntelHDGraphics505,Linux,2.0,21258.1872,2.0
877,877,Xiaomi,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,NvidiaGeForce940MX,Windows 10,1.28,49816.8,1.28
878,878,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4GB,128GB SSD +  1TB HDD,NvidiaGeForce940MX,Windows 10,2.18,48618.0,2.18
879,879,HP,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4GB,256GB SSD,IntelHDGraphics620,Windows 10,2.04,44701.92,2.04
880,880,HP,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,4GB,256GB SSD,IntelHDGraphics620,Windows 10,1.28,90576.0,1.28
881,881,HP,2 in 1 Convertible,15.6,Touchscreen 1366x768,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,IntelHDGraphics620,Windows 10,2.3,36486.144,2.3
882,882,Asus,Notebook,14.1,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4GB,32GB Flash Storage,IntelHDGraphics500,Windows 10,1.65,18541.44,1.65
883,883,Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8GB,1TB HDD,NvidiaGeForce940MX,Windows 10,2.2,35644.32,2.2
884,884,Dell,Notebook,15.6,1366x768,Intel Pentium Quad Core N3710 1.6GHz,4GB,500GB HDD,IntelHDGraphics,Windows 10,2.2,19660.32,2.2
885,885,HP,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,4GB,256GB SSD,IntelHDGraphics620,Windows 10,1.28,95850.72,1.28
886,886,Dell,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4GB,1TB HDD,AMDRadeonR5M420X,Linux,2.18,24279.696,2.18
887,887,Asus,Gaming,17.3,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,12GB,128GB SSD +  1TB HDD,NvidiaGeForceGTX1050,Windows 10,2.2,72988.272,2.2
888,888,Acer,Netbook,11.6,IPS Panel 1366x768,Intel Celeron Dual Core N3060 1.6GHz,4GB,32GB Flash Storage,IntelHDGraphics400,Chrome OS,1.25,15824.16,1.25
889,889,Lenovo,Notebook,17.3,1600x900,AMD A4-Series 7210 2.2GHz,4GB,500GB HDD,AMDRadeonR3,Windows 10,2.8,20193.12,2.8
890,890,HP,Notebook,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4GB,128GB SSD,IntelHDGraphics620,Windows 10,1.95,67399.2,1.95
891,891,HP,2 in 1 Convertible,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7500U 2.7GHz,16GB,256GB SSD,IntelHDGraphics620,Windows 10,1.42,74538.72,1.42
892,892,Samsung,Ultrabook,15,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,IntelHDGraphics620,Windows 10,1.17,90522.72,1.17
893,893,Lenovo,Ultrabook,14,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,IntelHDGraphics620,Windows 10,1.32,95850.72,1.32
894,894,MSI,Gaming,17.3,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 6700HQ 2.6GHz,16GB,512GB SSD +  2TB HDD,NvidiaGeForceGTX1060,Windows 10,2.43,141138.72,2.43
895,895,Toshiba,Notebook,13.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,IntelHDGraphics620,Windows 10,1.05,78588.0,1.05
896,896,Dell,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,1TB HDD,NvidiaGeForceGTX1050Ti,Linux,2.62,49497.12,2.62
897,897,HP,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,NvidiaGeForce930MX,Windows 10,2.04,47952.0,2.04
898,898,Dell,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4GB,1TB HDD,AMDRadeonR5M420X,Windows 10,2.18,32713.92,2.18
899,899,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,8GB,500GB HDD,IntelHDGraphics620,Windows 10,1.9,49816.8,1.9
900,900,Dell,2 in 1 Convertible,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7Y75 1.3GHz,8GB,512GB SSD,IntelHDGraphics615,Windows 10,1.24,107257.968,1.24
901,901,Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,32GB,256GB SSD +  256GB SSD,NvidiaGeForceGTX980M,Windows 10,3.58,68145.12,3.58
902,902,Dell,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 7Y75 1.3GHz,16GB,256GB SSD,IntelHDGraphics615,Windows 10,1.22,87858.72,1.22
903,903,Lenovo,Ultrabook,14,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB Flash Storage,IntelHDGraphics620,Windows 10,1.13,109170.72,1.13
904,904,Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,512GB SSD,IntelHDGraphics620,Windows 10,1.95,104588.1072,1.95
905,905,LG,Ultrabook,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,16GB,512GB SSD,IntelHDGraphics620,Windows 10,1.08,111834.72,1.08
906,906,HP,Netbook,12.5,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,512GB SSD,IntelHDGraphics620,Windows 10,1.26,79014.24,1.26
907,907,Acer,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Celeron Dual Core 3205U 1.5GHz,4GB,16GB Flash Storage,IntelHDGraphics,Chrome OS,2.2,19127.52,2.2
908,908,Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 6300HQ 2.3GHz,8GB,128GB SSD +  1TB HDD,NvidiaGeForceGTX960M,Windows 10,2.6,42037.92,2.6
